,home_team,away_team,xG_home,xG_away
0,Liverpool,Leicester,2.76916,1.22508
1,Liverpool,Hull,4.64913,0.157549
2,Liverpool,Manchester United,0.270441,0.537762
3,Liverpool,West Bromwich Albion,2.2952,0.685982
4,Liverpool,Watford,4.18366,0.771133
5,Liverpool,Sunderland,2.02461,0.291073
6,Liverpool,West Ham,1.79134,0.64998
7,Liverpool,Stoke,1.66669,0.389104
8,Liverpool,Manchester City,0.256825,0.352445
9,Liverpool,Swansea,1.24037,1.60482
10,Liverpool,Chelsea,1.20485,1.0666
11,Liverpool,Tottenham,2.38009,0.622104
12,Liverpool,Arsenal,2.70435,0.729203
13,Liverpool,Burnley,0.966335,0.83474
14,Liverpool,Everton,0.625343,1.44152
15,Liverpool,Bournemouth,2.17263,1.31233
16,Liverpool,Crystal Palace,0.89449,1.21741
17,Liverpool,Southampton,1.35967,0.182082
18,Liverpool,Middlesbrough,2.16957,0.899691
